gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20040911COLSDN0,COL,141,SDN,1,11,20,7,87,108,130,17,9,101,87,20,3,0,516,217,9,4,3,1,2,0,14,14,44,68,8,5,0,5,5,0,1,16,0,0,0,0,268,6,90,38,0,24,46,10,7,122,0,4,3,13,74,80,3,1,2
20040824TORBOS0,BOS,124,TOR,0,1,20,14,127,87,133,17,12,88,68,20,5,0,531,185,10,0,20,8,7,0,70,69,383,553,89,22,4,21,32,9,2,73,0,3,1,0,340,10,111,43,5,23,76,5,11,146,0,0,8,14,128,108,15,3,0
20041003NYNMON0,NYN,162,MON,1,7,20,9,65,77,139,18,9,63,68,20,4,0,537,212,12,2,20,4,11,0,67,63,374,558,99,30,1,15,37,0,9,63,0,0,0,0,347,4,97,41,2,15,41,5,6,118,0,7,3,18,69,60,12,3,2
20040617CINTEX0,CIN,66,TEX,1,1,20,9,103,129,141,2,2,12,8,20,11,0,536,213,17,2,12,3,2,0,32,33,201,280,36,22,1,9,12,1,1,44,2,2,0,0,325,1,94,31,1,31,67,7,9,113,0,9,5,11,91,91,5,4,2
20040801MILPIT0,MIL,104,PIT,1,1,20,6,50,86,137,11,2,29,56,20,6,0,516,164,16,0,20,9,8,0,42,38,419,543,60,31,2,15,17,2,1,153,0,4,1,0,322,5,109,23,2,12,56,2,4,142,2,9,5,19,56,47,17,6,3
20040629ATLFLO0,FLO,77,ATL,0,1,20,8,79,92,144,10,3,32,47,20,9,0,534,181,15,2,20,9,5,0,55,49,353,513,86,23,1,13,39,9,4,86,1,2,1,0,290,5,102,19,5,15,46,1,3,90,0,4,2,13,64,60,9,2,1
20040818TEXCLE0,CLE,122,TEX,0,-3,20,12,107,102,161,8,1,31,60,20,11,0,533,177,13,3,20,2,8,0,81,79,310,467,61,28,4,20,45,2,2,71,0,6,1,0,357,12,115,47,7,26,68,3,8,111,0,3,7,17,103,112,7,5,2
20040820SDNFLO0,FLO,120,SDN,0,-5,20,11,98,79,127,3,2,13,11,20,6,0,534,175,9,1,20,6,8,0,64,58,359,514,89,31,3,12,27,5,6,88,0,2,2,0,368,11,124,33,3,13,65,4,4,94,0,8,4,21,98,81,9,5,1
20040511BOSCLE0,BOS,33,CLE,1,2,20,12,100,75,166,5,2,27,26,20,15,0,531,205,15,3,20,12,4,0,41,38,382,521,70,27,4,8,35,7,0,133,0,1,0,0,361,6,124,42,3,25,70,8,4,144,0,2,5,14,95,90,10,6,0
20040624MILCOL0,COL,71,MIL,0,3,20,7,97,125,130,2,1,5,8,20,4,0,526,223,15,0,20,4,7,0,71,72,335,521,105,24,3,9,42,8,6,46,0,11,1,0,308,8,117,37,6,18,70,7,6,127,0,15,4,8,95,92,7,5,1
20040609NYACOL0,COL,58,NYA,0,-2,20,5,94,108,133,1,0,1,2,20,3,0,524,220,9,1,20,4,8,0,63,63,333,491,73,17,1,18,43,9,5,88,0,2,4,0,321,4,103,38,6,26,60,5,5,113,0,5,7,14,94,94,9,2,0
20040526KCADET0,KCA,43,DET,1,4,20,7,69,102,131,1,1,4,3,20,17,0,530,219,20,4,20,6,9,0,68,63,366,517,69,32,4,21,32,1,1,77,0,0,0,0,369,8,108,28,3,15,41,5,13,111,0,5,5,15,61,65,7,6,0
20040803SDNPHI0,SDN,106,PHI,1,-3,20,12,101,89,151,3,1,17,17,20,4,0,541,207,7,1,20,10,7,0,54,50,359,503,78,27,2,18,31,2,2,78,0,2,0,0,340,2,122,41,4,20,56,4,6,109,0,11,8,13,96,89,6,1,0
20040921TBAKCA0,TBA,149,KCA,1,3,20,4,90,146,143,7,5,41,25,20,20,0,517,175,24,2,20,6,9,0,60,59,313,458,68,29,0,13,36,4,0,53,0,7,1,0,328,9,98,34,2,24,54,4,7,120,0,3,3,8,78,79,16,1,2
20040425KCAMIN0,KCA,17,MIN,1,-2,16,6,95,98,120,5,1,29,33,16,13,0,418,176,12,1,20,10,5,0,66,56,380,522,89,24,3,17,30,0,0,64,0,2,3,0,271,6,99,19,5,24,55,7,9,111,0,3,4,10,88,80,14,2,0
20040723MONFLO0,MON,96,FLO,1,1,20,9,60,99,137,6,1,6,26,20,8,0,522,212,15,0,13,3,4,0,28,28,214,302,36,13,2,10,28,3,5,53,0,0,0,0,326,6,110,28,2,17,50,10,2,95,0,6,3,13,71,54,13,6,0
20040707BALTBA0,TBA,83,BAL,0,10,20,13,96,81,142,11,5,50,59,20,8,0,532,240,11,0,20,6,5,0,59,61,327,471,62,29,2,17,38,6,0,52,0,3,2,0,387,8,121,33,8,21,68,4,9,94,0,4,9,16,111,103,17,4,0
20040901NYACLE0,NYA,132,CLE,1,2,20,10,102,121,147,4,2,14,34,20,4,0,522,196,10,0,9,5,0,0,15,16,154,216,28,13,0,4,23,1,0,55,0,3,0,0,362,9,108,38,2,29,75,3,10,124,0,6,6,19,102,95,10,6,0
20040508MONSLN0,SLN,31,MON,0,-2,20,11,92,83,133,1,0,2,4,20,6,0,554,243,9,1,8,1,2,0,20,20,144,212,35,5,2,5,22,2,1,29,0,2,2,0,281,6,80,44,2,23,55,7,6,110,0,5,8,17,82,71,18,4,4
20040908ATLPHI1,ATL,137,PHI,1,-2,20,15,119,78,195,16,10,74,56,20,4,0,545,230,5,0,20,12,2,0,43,41,360,495,81,17,2,8,39,1,3,102,0,2,1,0,308,3,127,32,2,29,80,5,13,157,0,6,3,11,109,106,6,1,0
20040827PHIMIL0,MIL,126,PHI,0,-5,20,4,74,128,130,3,0,14,21,20,15,1,536,182,20,1,20,9,8,0,54,51,339,495,82,24,3,9,35,6,3,85,1,1,1,0,285,3,80,27,6,19,48,8,4,156,1,5,5,11,68,65,12,3,0
20041002HOUCOL0,HOU,161,COL,1,6,20,14,85,75,116,4,3,26,18,20,4,0,528,216,17,0,20,14,4,0,53,50,407,562,86,30,2,11,36,6,5,121,1,3,1,0,320,10,100,33,5,18,49,8,4,123,0,15,9,19,81,91,11,4,2
20040711MILCIN0,MIL,86,CIN,1,-3,20,10,73,85,157,8,4,43,45,20,8,3,525,184,14,0,17,8,5,0,44,44,274,390,59,23,3,9,32,2,3,65,1,1,1,0,320,5,105,33,2,10,50,7,9,133,1,11,3,16,66,58,13,5,0
20040516KCAOAK0,OAK,37,KCA,0,4,20,9,90,104,145,2,2,9,3,20,8,0,558,228,13,3,20,8,7,0,67,58,376,533,83,26,0,12,41,5,1,88,0,3,0,0,364,10,123,32,2,23,71,4,5,138,0,2,7,14,86,94,5,4,2
20040529KCAMIN0,MIN,48,KCA,0,-3,20,10,84,110,138,7,5,38,33,20,11,0,544,191,18,0,20,9,2,0,45,51,350,488,78,17,4,16,34,2,0,111,1,4,4,0,353,6,112,30,0,20,49,0,5,110,0,4,2,17,74,71,4,11,0
20040919SLNARI0,SLN,148,ARI,1,-1,20,14,105,80,127,5,5,40,16,20,15,0,534,204,14,1,20,12,3,0,58,55,364,532,84,30,1,12,44,5,0,70,0,3,0,0,334,6,103,32,7,31,55,4,9,111,0,8,7,14,102,94,14,6,2
20040629KCABAL0,BAL,73,KCA,0,-1,20,6,84,111,144,1,1,10,1,20,11,0,537,207,19,3,20,3,13,0,86,85,376,572,112,33,5,13,35,6,3,64,2,1,0,0,332,9,118,32,5,14,53,4,6,96,0,4,11,11,77,76,16,7,4
20040930CHNCIN0,CIN,159,CHN,0,1,20,11,102,116,140,16,7,75,105,20,14,1,540,169,20,3,20,7,8,0,59,65,346,509,73,31,2,20,30,5,3,91,0,6,0,0,275,3,96,39,4,16,51,6,10,177,0,6,3,8,85,87,8,1,0
20040505FLOLAN0,FLO,27,LAN,1,2,20,10,106,98,139,1,0,3,4,20,8,0,546,225,16,1,20,10,5,0,46,46,385,507,72,20,0,16,30,2,2,93,0,2,1,0,319,6,101,26,4,20,47,2,7,106,0,5,3,15,77,73,15,4,1
20040421COLLAN0,COL,14,LAN,1,-5,13,6,80,77,97,4,2,16,15,13,4,0,340,147,3,2,12,4,6,0,56,50,182,297,50,10,8,16,24,4,3,25,0,4,0,0,261,5,75,33,2,22,55,7,1,96,0,3,5,10,82,77,3,3,0
20040509ARIPHI0,PHI,29,ARI,0,6,20,12,102,84,144,5,4,26,19,20,17,2,570,228,16,0,20,7,5,0,73,69,334,522,104,34,5,11,37,5,5,87,0,5,1,0,346,7,91,38,2,32,61,14,7,133,0,5,3,18,94,93,6,3,0
20040420NYNMON0,MON,14,NYN,0,1,13,2,20,52,86,4,1,5,11,13,6,0,339,118,7,0,20,7,8,0,53,57,332,490,77,26,2,9,47,11,3,54,0,8,0,0,303,2,77,18,0,14,32,0,4,88,0,4,2,14,34,45,1,1,1
20040730SDNLAN0,SDN,103,LAN,1,-9,20,12,101,86,146,9,3,37,45,20,5,0,532,204,8,1,20,6,8,0,61,60,371,513,79,20,0,15,29,6,2,87,0,4,0,0,342,4,121,45,4,24,63,6,6,99,0,3,8,15,106,94,8,1,0
20040501MINANA0,ANA,24,MIN,0,1,20,10,105,108,129,1,0,3,6,20,8,0,525,173,16,2,20,5,8,0,57,58,296,445,71,19,3,11,46,11,1,42,0,3,2,0,357,8,111,37,7,20,48,3,8,127,0,6,5,10,95,91,24,6,1
20040413SLNHOU0,HOU,8,SLN,0,2,7,4,50,35,55,1,1,10,5,7,0,0,186,57,4,1,20,11,5,0,52,55,388,524,71,25,2,16,34,3,1,102,0,1,1,0,312,10,125,31,8,22,57,4,13,92,0,8,7,13,105,109,9,2,1
20040718ANABOS0,ANA,91,BOS,1,-4,20,10,115,84,140,5,4,35,21,20,5,0,526,162,10,1,20,8,10,0,63,63,380,535,88,24,3,14,31,4,3,68,1,5,1,0,359,6,162,30,6,16,64,4,5,115,0,8,4,17,111,98,20,4,0
20040618ARITBA0,TBA,64,ARI,0,4,20,14,105,98,141,0,0,0,0,20,5,0,546,188,12,2,13,3,5,0,41,36,201,310,50,18,0,9,26,2,1,33,3,1,0,0,310,5,98,31,6,15,45,4,4,70,0,3,4,8,82,82,10,3,1
20040902BOSANA0,BOS,132,ANA,1,1,20,17,138,77,158,8,4,49,51,20,5,0,537,191,11,0,20,9,7,0,79,69,358,539,102,23,1,12,41,6,1,70,0,2,0,0,333,8,130,59,6,24,79,4,8,119,0,2,9,15,148,121,19,3,1
20040601OAKCHA0,CHA,50,OAK,0,-2,20,12,127,68,137,0,0,0,0,20,1,0,531,224,16,2,20,12,7,0,61,61,397,554,83,22,2,15,41,5,2,112,1,3,1,0,339,5,126,38,5,29,65,4,3,135,0,8,5,8,117,108,18,5,3
20040420HOUSLN0,SLN,14,HOU,0,2,13,6,89,86,90,3,0,9,26,13,8,0,351,150,8,1,20,8,7,0,63,65,396,566,85,32,6,20,28,4,3,74,0,4,0,0,289,4,99,42,3,27,61,10,3,108,0,9,10,7,110,105,22,7,3
20040520ATLARI0,ATL,39,ARI,1,4,20,7,81,94,133,2,0,4,8,20,13,0,528,220,23,1,20,5,4,0,55,48,382,550,79,26,2,13,51,2,8,64,3,1,2,0,300,6,84,26,5,21,41,10,1,121,0,8,4,10,69,59,1,4,0
20040808FLOMIL0,MIL,110,FLO,0,2,20,5,63,111,148,2,0,6,12,20,13,1,516,159,19,1,19,7,9,0,52,49,310,442,56,25,0,16,37,10,1,87,1,6,7,0,254,3,88,26,4,7,42,5,9,116,2,0,7,12,43,46,12,2,1
20040916CINCHN0,CHN,144,CIN,0,1,20,12,111,100,144,9,5,60,43,20,11,1,561,216,12,1,20,9,7,0,46,43,385,531,67,19,4,14,46,9,0,141,0,6,2,0,341,5,110,37,2,35,57,4,5,114,0,6,8,14,109,112,8,2,3
20040805SLNMON0,MON,107,SLN,0,-1,20,12,103,93,162,5,3,22,18,20,7,0,531,213,13,0,16,2,6,0,51,53,248,377,43,25,3,15,37,5,5,74,0,4,0,0,354,11,101,37,4,19,69,12,5,98,0,6,2,16,99,79,9,4,0
20040624BOSMIN0,BOS,71,MIN,1,-1,20,9,103,107,153,2,1,11,6,20,15,0,519,208,16,3,20,6,7,0,69,63,367,540,86,26,3,13,40,9,2,72,0,4,2,0,335,6,93,53,4,34,80,4,12,136,0,0,6,13,111,106,6,4,1
20040811FLOSLN0,FLO,112,SLN,1,-1,20,10,103,93,142,4,1,7,14,20,10,0,525,171,14,3,20,12,4,0,50,51,434,594,92,27,4,11,23,8,10,89,2,2,0,0,347,8,135,37,1,19,61,4,8,115,0,12,4,21,107,99,14,4,1
20040924TEXSEA0,TEX,153,SEA,1,-1,20,12,118,96,138,13,9,84,57,20,8,0,530,153,19,1,20,4,6,0,62,66,288,430,67,13,4,20,38,4,0,91,1,3,0,0,343,8,104,46,4,24,54,9,7,129,0,3,4,10,115,101,6,4,1
20040627TBAFLO0,FLO,75,TBA,0,7,20,9,79,89,147,2,0,4,8,20,9,0,537,178,15,1,20,10,4,0,45,52,424,581,83,28,5,10,21,5,13,88,1,3,0,0,368,9,108,35,3,17,62,4,7,114,0,4,4,19,68,73,11,4,2
20040615HOUCHN0,CHN,64,HOU,0,2,20,9,100,89,155,6,2,17,25,20,2,0,545,214,7,1,20,9,5,0,42,41,417,570,75,19,3,10,45,10,5,117,0,4,0,0,365,10,133,45,3,25,49,5,5,108,0,8,4,11,112,88,13,4,1
20040716TEXTOR0,TEX,87,TOR,1,9,20,12,131,107,148,3,1,10,13,20,6,3,546,205,14,3,20,4,7,0,55,57,381,536,92,21,1,11,35,10,2,53,0,0,0,0,358,10,129,37,4,40,52,4,14,144,0,1,7,16,128,123,6,5,3
20040928SDNSFN0,SFN,157,SDN,0,2,20,14,110,69,173,16,5,56,92,20,3,0,534,209,7,0,20,9,5,0,55,56,432,589,72,25,4,11,48,3,2,166,1,3,2,0,366,8,121,33,5,19,67,23,14,96,0,15,6,11,93,96,6,0,2
20040511HOUFLO0,HOU,32,FLO,1,5,20,13,109,78,150,0,0,0,0,20,5,0,545,207,13,0,20,15,3,0,49,50,376,513,76,23,2,13,38,3,2,103,0,2,1,0,325,6,114,37,7,15,63,8,11,108,0,9,9,16,105,78,5,5,2
20040811CINLAN0,LAN,112,CIN,0,10,20,13,95,72,147,4,1,9,14,20,6,0,546,192,11,3,20,8,9,0,52,52,393,552,82,26,4,8,39,9,6,97,0,8,0,0,318,3,108,30,6,27,60,5,4,152,0,6,5,12,79,82,8,5,1
20040803TORCLE0,TOR,106,CLE,1,1,20,7,68,94,135,1,1,6,1,20,5,2,540,216,14,1,20,9,5,0,54,56,393,552,81,26,4,12,55,1,1,74,0,6,1,0,371,4,123,42,4,18,46,2,4,132,0,3,4,15,76,79,8,2,3
20040822NYAANA0,NYA,123,ANA,1,-1,20,12,109,102,146,8,4,28,38,20,9,0,534,197,18,0,20,10,3,0,50,49,376,522,78,32,1,13,34,2,1,81,0,5,0,0,370,8,129,31,4,31,75,0,11,114,0,6,9,17,117,108,14,6,0
20040726ANATEX0,ANA,99,TEX,1,-5,20,11,122,88,142,9,3,47,52,20,8,0,535,185,10,0,20,6,7,0,49,52,370,529,84,21,2,12,50,3,1,110,0,8,1,0,345,6,148,34,3,14,54,0,12,99,0,7,4,13,101,92,13,3,1
20040602FLOCIN0,FLO,53,CIN,1,-2,20,12,93,85,135,5,2,23,23,20,4,0,540,212,7,0,20,8,7,0,54,54,335,500,84,21,2,14,44,6,4,79,1,1,2,0,297,7,101,48,4,16,46,9,4,89,0,3,5,16,86,73,8,5,0
20040709SLNCHN0,SLN,85,CHN,1,5,20,15,100,58,148,14,7,61,71,20,3,0,540,218,11,0,18,8,4,0,48,49,327,481,81,19,4,13,41,6,1,76,0,3,2,0,312,7,120,38,1,22,68,11,3,105,0,4,9,15,105,102,8,4,1
20040406SLNMIL0,SLN,2,MIL,1,-2,1,0,6,8,8,1,0,6,8,1,2,0,27,10,2,0,2,0,0,0,4,4,31,50,8,0,0,1,9,1,0,5,0,0,1,0,295,9,103,39,3,19,58,13,6,114,0,3,1,11,108,82,21,7,2
20040821COLMON0,COL,123,MON,1,3,20,10,98,108,149,4,1,10,17,20,6,0,531,215,9,4,20,5,6,0,53,52,341,499,77,25,3,12,40,9,6,83,0,3,5,0,315,5,109,30,6,25,63,5,8,128,0,6,5,13,87,86,5,3,0
20040831MONCHN0,MON,132,CHN,1,8,20,10,101,114,142,1,0,2,5,20,15,0,538,216,18,2,20,7,10,0,55,66,432,597,89,29,1,15,40,6,5,107,0,1,1,0,338,5,94,50,2,20,49,4,4,89,0,16,4,9,87,81,12,4,0
20040609ANAMIL0,ANA,58,MIL,1,-10,20,8,73,88,134,1,0,0,1,20,2,0,559,192,10,1,20,9,6,0,61,63,374,534,87,27,3,16,32,5,2,72,0,1,0,0,371,6,110,27,4,16,44,5,9,101,0,5,3,9,69,80,19,4,1
20040914ARICOL0,ARI,145,COL,1,1,20,5,62,115,133,13,3,51,97,20,11,0,532,197,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,1,94,30,0,11,33,2,5,96,0,1,3,12,44,56,11,0,0
20040721MINTBA0,MIN,94,TBA,1,10,20,9,84,76,127,7,2,32,33,20,7,0,535,216,9,1,20,5,6,0,54,55,382,528,104,23,2,15,10,4,1,87,0,1,1,0,365,6,105,34,0,15,45,4,7,132,0,3,5,13,73,64,12,3,5
20040914KCANYA0,NYA,145,KCA,0,4,20,13,131,122,162,4,3,29,25,20,3,0,528,205,6,1,20,9,7,0,62,62,367,510,89,22,3,16,24,2,0,95,0,3,0,0,360,11,127,44,1,21,90,7,10,102,0,4,12,23,113,110,9,5,1
20040915MILSFN0,MIL,143,SFN,1,-7,20,7,80,101,154,4,1,12,14,20,3,0,519,194,11,1,20,7,7,0,59,67,323,484,80,27,5,14,41,4,0,44,0,5,0,0,311,5,99,44,3,23,62,5,9,146,1,3,6,13,84,94,20,2,0
20040720HOULAN0,HOU,93,LAN,1,-2,20,7,76,105,123,5,1,16,26,20,7,0,516,201,14,0,7,1,4,0,21,23,90,139,27,9,2,3,7,1,1,14,0,1,0,0,365,5,78,25,5,24,54,4,5,90,0,5,3,16,72,68,5,1,0
20040910PITHOU0,PIT,141,HOU,1,5,20,6,72,108,142,14,3,50,70,20,9,0,519,178,17,0,3,0,2,0,14,11,54,82,11,5,0,3,9,2,0,13,0,0,0,0,322,5,106,28,3,22,54,1,16,112,0,2,6,16,82,74,4,2,1
20040513HOUFLO0,FLO,34,HOU,0,1,20,10,104,113,147,2,1,6,8,20,7,0,550,246,15,1,20,9,5,0,52,57,397,562,84,29,3,8,34,8,8,73,1,2,0,0,350,4,115,33,4,26,65,2,5,127,0,8,4,13,89,87,17,4,1
20040731DETCHA0,DET,104,CHA,1,1,20,10,94,87,108,5,3,27,21,20,7,0,529,215,18,1,20,7,7,0,62,66,390,555,102,22,3,16,37,4,0,64,1,5,1,0,368,6,112,29,9,27,49,2,3,121,0,4,7,12,105,94,8,5,2
20040711BALKCA0,KCA,85,BAL,0,4,20,4,58,126,121,6,2,20,36,20,18,1,516,188,19,3,20,6,9,0,69,66,357,510,78,22,2,16,36,4,0,48,0,2,1,0,349,8,102,18,2,12,40,4,10,120,0,7,5,21,61,61,14,4,0
20040414CHAKCA0,KCA,8,CHA,0,-1,7,4,33,39,51,3,1,17,23,7,1,0,189,78,2,0,19,6,6,0,50,52,300,431,76,24,3,10,31,5,0,63,3,1,0,0,378,6,122,30,5,25,60,3,7,92,0,3,8,11,108,102,15,3,3
20040608TORLAN0,LAN,55,TOR,0,-6,20,8,76,76,160,0,0,0,0,20,7,0,528,216,13,1,20,8,10,0,56,59,314,463,75,20,0,21,46,1,3,66,0,7,0,0,326,7,128,31,0,17,42,5,7,101,0,1,1,15,68,67,8,6,1
20040424DETCLE0,CLE,18,DET,0,-3,17,6,86,112,127,5,2,27,43,17,14,1,474,180,16,3,12,5,3,0,32,28,204,278,40,10,1,7,27,3,1,53,0,3,0,0,389,8,121,42,3,16,63,6,6,114,0,9,2,23,94,91,13,5,2
20040814TEXTBA0,TEX,115,TBA,1,1,20,7,68,93,125,7,5,41,27,20,12,0,516,193,15,4,5,2,3,0,17,16,79,111,17,10,1,5,4,0,0,12,0,0,0,0,393,4,92,38,1,26,53,1,7,104,0,3,2,16,79,80,7,0,1
20040915KCANYA0,NYA,146,KCA,0,3,20,13,130,118,155,5,4,33,25,20,3,0,528,201,7,1,20,10,5,0,69,73,353,519,82,22,5,20,34,8,1,90,2,10,1,0,342,10,114,48,1,27,72,7,8,123,0,6,12,16,114,119,6,5,0
20040806DETBOS0,BOS,107,DET,0,-1,20,10,109,107,130,0,0,0,0,20,6,2,526,176,11,4,20,8,9,0,82,69,334,525,99,30,1,10,48,6,2,58,0,2,0,0,366,9,108,40,0,29,65,2,10,123,0,0,7,13,101,108,8,3,1
20040925BALDET0,BAL,153,DET,1,3,20,11,116,87,140,4,4,29,17,20,15,0,537,220,14,2,13,2,4,0,34,37,187,285,43,8,0,10,41,1,0,58,0,2,1,0,332,8,149,41,5,24,61,3,6,156,0,7,5,11,125,126,7,2,2
20040530CHAANA0,ANA,50,CHA,0,-9,20,11,96,78,124,2,1,8,5,20,5,0,540,196,13,1,20,6,12,0,67,64,388,550,78,29,2,20,42,7,1,75,1,7,2,0,371,4,129,34,8,17,41,4,8,112,0,7,1,14,92,78,14,7,3
20040619MILMIN0,MIN,67,MIL,0,-1,20,11,86,77,133,1,0,1,4,20,2,0,557,192,8,2,20,8,3,0,45,45,382,526,112,22,2,10,10,4,1,82,0,1,3,0,330,5,91,26,4,21,54,1,11,95,0,6,2,16,73,68,11,1,1
20040410KCACLE0,CLE,6,KCA,0,-1,5,2,28,22,40,2,1,7,4,5,3,0,154,55,1,2,20,9,7,0,58,56,401,564,86,23,6,14,44,3,2,103,1,3,1,0,406,11,134,34,2,20,58,4,13,112,0,2,2,21,103,80,14,5,2
20040511LANCHN0,LAN,31,CHN,1,4,20,13,101,87,142,0,0,0,0,20,4,0,555,233,9,1,20,5,10,0,74,79,365,554,114,26,5,13,34,9,1,72,0,3,1,0,331,7,110,28,5,23,39,5,6,70,0,4,4,12,87,84,4,6,0
20040519TEXKCA0,TEX,39,KCA,1,-2,20,12,121,99,131,4,2,21,21,20,8,0,531,195,9,4,14,3,6,0,53,52,218,338,58,10,2,15,39,11,0,49,1,2,0,0,352,4,117,43,8,26,51,0,11,126,0,2,10,10,104,107,7,7,1
20040529SFNCOL0,COL,48,SFN,0,-2,20,6,97,137,148,1,0,2,4,20,2,0,548,214,12,1,7,0,3,0,20,21,97,145,21,8,0,6,14,1,1,26,0,1,0,0,338,8,100,42,3,29,42,8,9,117,0,5,5,13,91,89,4,6,1
20040624TORTBA0,TOR,72,TBA,1,-6,20,9,74,75,139,2,1,3,6,20,3,0,530,194,11,0,20,11,4,0,45,43,353,490,66,17,0,16,42,0,1,112,2,3,1,0,370,10,114,27,3,11,65,1,6,120,0,3,3,15,77,62,7,3,2
20040722ARIHOU0,ARI,97,HOU,1,-7,20,4,70,115,142,1,0,2,5,20,17,0,527,206,19,1,3,1,2,0,13,13,45,75,17,9,0,2,4,0,2,10,1,1,0,0,359,2,106,36,5,16,42,5,4,82,0,4,2,21,68,59,3,2,1
20040725CLEKCA0,CLE,99,KCA,1,4,20,10,108,112,143,9,5,43,42,20,6,0,545,194,11,1,20,8,6,0,54,48,395,545,80,29,1,12,37,5,1,71,1,3,0,0,338,9,96,46,2,21,56,6,10,104,0,8,4,9,90,101,10,7,4
20040612TBACOL0,COL,61,TBA,0,-3,20,4,98,123,138,1,0,7,8,20,3,0,521,222,10,0,20,7,6,0,66,68,338,505,73,32,0,14,57,5,5,77,1,2,1,0,322,4,109,36,6,22,63,5,6,119,0,6,7,14,93,92,9,3,0
20040828CHNHOU0,HOU,129,CHN,0,1,20,11,106,110,126,17,7,74,82,20,9,0,539,186,15,1,20,7,4,0,48,45,384,535,66,27,4,11,46,4,3,126,0,4,0,0,353,4,96,38,4,26,64,5,8,109,0,9,3,14,91,90,18,7,1
20040531FLOCIN0,FLO,51,CIN,1,-2,20,13,88,79,129,3,2,10,7,20,4,0,534,209,7,0,8,4,2,0,19,21,121,172,32,9,1,2,10,1,0,26,0,0,0,0,328,7,93,42,4,19,51,10,5,108,0,1,3,15,86,72,8,6,0
20040924MONPHI0,MON,154,PHI,1,7,20,8,89,107,145,16,6,71,103,20,24,0,558,207,17,2,17,2,6,0,52,49,248,382,70,13,4,15,31,8,7,42,0,2,4,0,336,5,100,32,9,23,49,5,3,103,0,9,3,6,73,86,20,6,1
20040630CHNHOU0,CHN,77,HOU,1,-1,20,13,106,90,147,10,6,37,37,20,7,0,543,198,12,1,20,9,7,0,45,47,384,532,81,16,2,7,42,10,2,125,0,8,0,0,341,11,124,41,5,29,50,7,4,122,0,11,7,6,95,102,3,5,2
20040412COLARI0,COL,7,ARI,1,3,6,2,25,31,53,3,1,16,17,6,0,0,157,72,0,0,20,8,9,0,70,67,339,515,91,27,3,14,50,4,6,59,0,5,2,0,264,4,85,31,1,20,41,8,3,116,0,4,2,13,70,50,8,1,0
20040701ATLFLO0,ATL,78,FLO,1,8,20,8,86,104,152,12,8,60,43,20,4,0,519,216,15,1,20,10,7,0,49,52,355,508,74,25,0,7,58,1,4,98,0,3,0,0,327,9,112,41,4,19,63,1,6,128,0,9,7,19,79,84,5,6,0
20040823MONLAN0,LAN,124,MON,0,-1,20,12,92,73,139,3,2,22,14,20,7,0,555,193,9,3,20,5,3,0,44,39,392,518,78,21,5,13,24,2,4,76,2,0,0,0,350,5,103,31,3,26,61,8,5,121,0,12,2,11,92,78,8,1,1
20040824SEATBA0,TBA,126,SEA,0,1,20,7,79,102,131,5,3,20,11,20,10,0,531,167,20,1,20,6,9,0,59,60,326,475,66,30,1,15,38,6,0,52,0,5,1,0,366,11,95,35,1,19,51,4,5,111,0,5,7,8,75,79,9,3,0
20040828TEXBAL0,BAL,128,TEX,0,-1,20,7,88,110,162,5,4,34,16,20,3,1,521,186,10,1,20,7,7,0,61,65,343,507,99,18,2,18,36,3,0,73,1,2,2,0,339,6,113,34,2,15,41,2,5,112,0,5,8,18,63,80,8,1,2
20040827MONSDN0,SDN,128,MON,0,-7,20,11,116,88,166,4,4,13,7,20,7,0,543,217,13,1,5,0,4,0,14,14,67,101,14,6,2,0,10,0,2,18,0,0,0,0,325,7,104,40,4,21,57,1,6,94,0,2,8,15,81,100,5,3,0
20040803SLNMON0,SLN,105,MON,1,-4,20,15,122,82,151,3,1,7,8,20,2,0,543,251,7,2,20,11,4,0,49,50,380,546,98,21,4,15,40,6,1,85,0,4,1,0,356,7,124,41,3,33,60,3,4,98,0,10,10,13,112,101,12,6,1
20040512BOSCLE0,CLE,33,BOS,0,2,20,9,113,137,150,6,3,29,32,20,13,1,540,214,17,0,15,6,3,0,37,33,261,362,51,13,1,8,38,5,1,69,0,4,0,0,334,5,128,43,1,13,82,6,10,143,0,6,4,22,106,87,12,4,3
20040908COLSFN0,COL,138,SFN,1,-2,20,7,80,103,139,18,8,97,114,20,4,0,513,209,10,4,20,6,6,0,50,49,352,513,76,31,3,11,37,8,9,87,0,2,5,0,291,2,94,28,1,24,49,11,7,121,0,6,2,15,76,75,4,1,1
20040501CLEBAL0,BAL,22,CLE,0,-1,20,11,113,106,162,1,0,2,11,20,11,0,562,233,17,3,2,0,0,0,5,5,20,36,7,1,0,1,8,0,0,8,0,0,0,0,348,8,127,33,1,12,63,7,10,84,0,6,12,16,93,87,17,4,3
