gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20030819HOUCHN0,HOU,125,CHN,1,4,20,8,77,82,136,13,5,47,48,20,7,0,520,200,15,1,20,10,4,0,48,53,317,459,75,29,1,13,30,4,4,58,1,0,0,0,343,7,86,22,4,21,62,5,9,128,0,6,5,15,71,84,3,1,0
20030402DETMIN0,MIN,2,DET,0,7,1,1,3,1,2,1,1,3,1,1,0,0,27,9,1,0,17,4,8,0,54,57,286,418,80,19,0,14,25,2,0,38,0,6,2,0,326,4,102,40,6,16,30,5,6,120,0,6,1,22,71,63,5,4,0
20030629SEASDN0,SDN,83,SEA,0,2,20,9,83,91,135,5,3,18,16,20,8,0,516,197,13,1,10,2,6,0,28,28,153,218,33,13,3,8,14,1,2,35,0,3,0,0,380,8,125,40,1,17,55,4,8,100,0,4,5,21,86,75,7,4,0
20030526FLOMON0,MON,51,FLO,0,-4,20,14,103,80,145,3,3,21,8,20,5,0,537,241,12,1,5,2,1,0,9,11,97,132,14,7,0,5,10,1,1,18,0,0,0,0,323,6,111,51,2,16,65,8,10,91,0,5,5,12,90,90,15,7,1
20030914FLOATL0,FLO,149,ATL,1,-4,20,14,86,56,129,14,8,97,65,20,2,0,525,171,6,1,20,8,7,0,44,40,360,510,79,22,2,8,46,2,4,124,1,6,1,0,350,8,109,38,3,16,41,8,12,104,0,15,2,18,82,72,9,11,2
20030923CINCHN0,CHN,157,CIN,0,6,20,14,97,83,143,14,8,88,63,20,5,0,546,201,12,0,20,9,8,0,51,53,398,555,62,19,1,18,61,11,1,165,0,7,2,0,342,10,111,31,3,24,51,4,9,121,0,8,8,15,95,88,7,2,1
20030414NYATOR0,TOR,13,NYA,0,-1,12,5,69,74,83,3,0,12,27,12,11,0,330,127,14,2,20,6,10,0,84,77,421,618,105,24,2,26,48,7,1,83,1,6,1,0,332,3,118,52,6,24,61,3,12,143,0,0,10,6,119,118,4,5,0
20030727ANAOAK0,OAK,104,ANA,0,9,20,12,78,65,138,11,6,49,52,20,8,0,525,224,14,0,20,7,4,0,52,43,432,577,93,15,1,9,27,6,5,94,0,3,2,0,389,7,99,34,2,16,58,9,7,81,0,2,5,10,78,69,6,1,2
20030403CINPIT0,CIN,3,PIT,1,-2,2,0,5,17,14,2,0,5,17,2,2,0,54,15,2,0,20,6,10,0,63,58,325,488,91,25,2,14,43,2,3,35,0,3,1,0,296,7,84,29,3,22,61,8,5,148,0,4,2,10,62,68,9,4,2
20030919COLSDN0,COL,154,SDN,1,1,20,5,77,120,139,13,8,78,53,20,15,5,518,226,21,3,8,3,4,0,37,33,122,203,36,9,7,12,12,3,3,14,0,2,0,0,288,12,82,23,1,19,52,5,7,102,0,1,2,18,63,58,8,6,0
20030514LANATL0,ATL,40,LAN,0,-4,20,17,116,75,139,2,2,14,5,20,5,0,549,248,8,1,20,8,7,0,59,50,361,518,90,23,3,17,21,2,6,69,0,1,1,0,356,4,117,42,2,24,72,7,5,87,0,11,9,10,111,108,13,3,2
20030422MONARI0,ARI,20,MON,0,-4,19,7,68,93,143,0,0,0,0,19,6,0,511,221,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,7,107,40,4,17,55,3,7,116,0,3,1,8,72,57,12,8,0
20030607SLNBAL0,SLN,60,BAL,1,-7,20,12,115,89,139,1,1,8,6,20,10,0,534,201,12,0,20,5,8,0,49,55,319,477,66,28,1,13,53,11,2,64,0,6,0,0,332,7,115,38,7,24,49,11,12,104,0,6,6,13,111,101,8,6,3
20030718ATLNYN0,NYN,95,ATL,0,-7,20,7,79,108,134,10,3,38,50,20,10,0,535,217,16,1,17,5,5,0,46,40,311,445,70,32,1,7,19,5,3,58,0,2,0,0,329,11,100,29,5,11,30,4,3,92,0,6,6,17,63,64,9,4,2
20030821CHATEX0,TEX,128,CHA,0,-4,20,16,129,86,126,3,3,29,17,20,3,0,558,222,13,1,20,6,8,0,75,80,284,458,73,34,3,18,56,4,2,73,0,3,1,0,350,12,105,36,10,43,52,6,8,112,0,2,4,15,127,133,14,5,1
20030405SDNLAN0,LAN,6,SDN,0,-3,5,2,20,15,42,2,0,3,10,5,0,0,130,65,5,2,20,10,1,0,50,46,412,557,64,28,2,17,45,1,2,130,0,2,1,0,347,12,110,35,4,19,59,8,6,109,0,6,3,11,87,85,13,6,1
20030910OAKANA0,OAK,146,ANA,1,3,20,13,104,92,146,15,8,69,59,20,5,0,540,223,14,3,20,7,7,0,63,62,346,505,71,30,1,17,37,4,2,96,4,4,0,0,388,5,102,36,5,22,60,6,11,106,1,3,6,18,98,85,6,1,0
20030902NYNATL0,ATL,138,NYN,0,-2,20,11,118,85,143,17,11,91,67,20,8,0,535,240,13,1,20,10,5,0,56,60,379,551,90,28,1,10,46,0,2,80,1,5,0,0,303,8,111,36,2,33,53,4,6,111,0,6,3,14,109,114,12,3,0
20030709MONPHI0,MON,91,PHI,1,-2,20,9,105,93,141,8,3,33,43,20,9,1,525,213,14,1,20,7,9,0,55,55,336,476,85,25,1,19,20,4,4,61,0,1,0,0,365,6,107,32,5,20,51,6,4,99,0,10,7,20,86,87,9,3,0
20030711NYNPHI0,NYN,91,PHI,1,-7,20,6,76,113,134,7,4,32,38,20,11,1,534,230,18,1,3,0,1,0,13,9,51,75,8,4,1,4,6,0,1,7,0,2,0,0,319,11,106,30,3,16,48,7,6,110,0,2,5,14,81,79,9,3,2
20030406SDNLAN0,SDN,7,LAN,1,-1,6,3,19,21,49,3,3,13,3,6,0,0,162,71,9,1,7,1,2,0,23,24,118,166,14,9,2,7,19,2,0,28,0,1,0,0,306,6,85,36,4,15,52,2,5,82,0,3,2,16,72,60,8,2,0
20030422BALCHA0,CHA,20,BAL,0,2,19,11,97,75,138,0,0,0,0,19,6,0,501,178,12,2,20,9,6,0,69,75,370,537,96,30,4,14,32,4,1,83,0,1,0,0,366,3,103,37,5,23,68,5,9,104,0,4,9,14,84,86,4,2,0
20030730NYNMIL0,NYN,107,MIL,1,2,20,4,72,122,132,7,2,31,32,20,7,0,529,200,17,1,20,9,6,0,66,67,339,528,87,27,1,12,64,5,7,85,1,4,0,0,339,7,116,31,4,11,42,4,10,94,0,11,7,20,67,73,11,5,1
20030822SLNPHI0,PHI,127,SLN,0,5,20,10,94,95,149,3,3,18,12,20,6,0,525,202,12,4,20,10,5,0,55,59,371,531,79,28,3,14,38,6,4,86,0,8,1,0,322,3,112,27,2,21,60,3,9,120,0,3,2,15,83,79,9,1,3
20030726ARILAN0,LAN,103,ARI,0,-1,20,8,80,88,124,10,5,36,23,20,9,0,554,231,15,0,20,4,11,0,59,59,314,468,94,19,4,13,35,4,2,57,0,5,1,0,346,9,102,32,2,19,37,5,10,131,0,10,2,9,84,70,10,6,1
20030611NYAHOU0,NYA,64,HOU,1,-8,20,9,101,99,147,1,1,5,3,20,6,0,548,177,18,0,20,8,6,0,70,68,399,585,101,36,2,14,30,9,3,86,0,1,2,0,364,9,106,38,4,33,82,8,6,148,0,3,6,17,106,102,16,3,1
20030416BOSTBA0,BOS,14,TBA,1,2,13,8,86,78,97,5,4,40,29,13,3,0,363,124,7,0,20,7,6,0,64,62,357,526,94,23,1,15,37,5,3,81,1,1,1,0,379,14,105,52,1,28,69,7,10,134,0,1,7,16,112,117,8,4,2
20030921CLEBOS0,BOS,155,CLE,0,2,20,12,107,94,149,5,3,31,24,20,11,2,534,204,20,1,20,10,3,0,35,32,382,520,71,29,4,5,30,7,0,143,0,4,0,0,376,3,129,38,2,24,76,8,8,99,0,1,8,13,112,108,9,4,3
20030627ANALAN0,LAN,78,ANA,0,-3,20,13,67,51,118,3,2,12,10,20,3,0,553,209,10,0,20,10,3,0,35,39,370,506,89,12,1,7,29,4,2,105,1,4,1,0,422,9,100,33,5,9,35,2,12,90,0,5,6,20,62,65,14,6,1
20030924FLOPHI0,FLO,158,PHI,1,1,20,13,93,78,133,17,11,91,83,20,2,0,531,167,5,1,20,7,7,0,41,41,376,522,79,24,2,9,42,2,4,134,1,6,1,0,344,8,100,44,4,15,45,9,8,110,0,17,5,15,85,76,11,8,2
20030630ANATEX0,TEX,81,ANA,0,3,20,6,82,134,148,7,4,37,44,20,4,0,533,214,8,3,20,4,12,0,80,74,338,501,84,37,2,19,22,2,4,73,0,2,0,0,391,5,124,31,5,25,56,7,6,114,0,2,4,11,84,84,7,1,1
20030903TORNYA0,NYA,137,TOR,0,-1,20,13,110,111,149,16,8,80,85,20,4,0,540,194,9,4,20,9,7,0,57,58,418,552,81,24,2,18,21,1,3,116,0,1,2,0,357,5,108,42,1,25,77,9,15,120,0,3,5,18,106,102,10,4,1
20030528SLNHOU0,SLN,51,HOU,1,2,20,9,93,87,131,10,4,47,43,20,9,0,527,194,7,0,20,5,7,0,71,76,323,477,65,26,2,20,47,4,3,63,0,0,3,0,344,9,106,32,5,29,40,7,8,111,0,4,6,14,99,93,7,4,3
20030729NYNMIL0,NYN,106,MIL,1,-3,20,5,76,121,134,6,2,28,26,20,7,0,529,201,16,1,20,6,10,0,59,64,351,505,93,20,3,18,40,1,4,52,0,1,0,0,341,7,118,30,5,11,42,4,10,86,0,17,7,14,69,72,12,5,1
20030611SEAMON0,MON,65,SEA,0,2,20,11,89,106,124,1,1,7,3,20,17,0,537,214,14,0,20,10,7,0,61,56,390,549,94,28,3,9,31,8,1,79,1,2,2,0,341,5,98,29,1,18,65,4,7,97,0,3,5,12,84,70,16,5,1
20030509FLOCOL0,FLO,37,COL,1,1,20,8,74,94,145,0,0,0,0,20,8,1,561,215,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,3,103,27,5,12,50,7,0,89,0,4,3,15,64,58,32,7,2
20030506TEXTOR0,TEX,32,TOR,1,-10,20,10,121,109,147,3,2,33,21,20,15,0,539,221,19,1,10,3,3,0,33,34,156,249,37,14,2,7,39,1,2,36,1,3,1,0,336,13,127,33,7,37,72,3,13,140,0,4,4,16,135,124,10,7,4
20030731CHNSFN0,SFN,108,CHN,0,-5,20,15,109,72,128,5,2,14,15,20,9,0,528,216,11,1,4,3,1,0,5,7,58,76,13,3,0,0,5,0,0,13,0,0,1,0,314,4,98,38,1,25,51,8,7,109,0,2,6,7,95,95,2,7,2
20030507TEXTOR0,TOR,34,TEX,0,-1,20,10,115,117,148,4,2,36,38,20,11,0,519,189,15,2,20,6,11,0,96,85,378,583,100,25,3,24,50,10,2,73,1,7,0,0,357,8,131,58,3,18,60,5,8,121,0,0,6,18,114,100,4,2,0
20030902LANHOU0,LAN,137,HOU,1,3,20,11,74,78,144,4,1,12,37,20,7,0,550,247,14,1,16,4,3,0,42,46,242,349,58,12,3,12,33,0,2,66,0,0,0,0,333,6,94,30,2,20,46,9,2,118,0,2,3,10,71,68,15,8,0
20030516BALTBA0,TBA,41,BAL,0,4,20,9,87,105,129,10,5,53,57,20,9,0,541,218,14,3,3,2,1,0,7,8,43,61,9,2,1,2,6,2,0,13,0,0,0,0,387,2,116,37,4,18,48,4,7,111,0,6,6,12,78,81,20,5,4
20030617CINCHN0,CIN,69,CHN,1,1,20,10,89,110,136,8,3,44,66,20,5,0,546,200,15,1,20,5,6,0,78,82,367,547,79,29,2,16,62,2,4,85,0,2,0,0,332,3,104,28,3,21,58,2,9,143,0,9,0,17,85,67,14,2,2
20030727ARILAN0,ARI,105,LAN,1,-1,20,10,81,77,140,11,6,24,36,20,11,0,540,196,21,1,20,7,8,0,60,59,424,582,80,22,2,19,32,4,2,158,0,2,1,0,372,8,125,32,4,18,58,6,5,106,0,8,6,16,99,77,7,4,0
20030912MONNYN0,NYN,146,MON,0,-3,20,8,59,71,123,12,4,37,59,20,6,0,531,206,13,2,20,10,6,0,56,55,349,526,76,26,2,10,61,7,8,96,0,5,0,0,294,7,71,19,1,9,46,5,7,99,0,11,10,11,50,51,8,2,1
20030625NYNFLO0,FLO,79,NYN,0,-3,20,13,101,81,119,11,6,41,47,20,10,0,528,186,9,1,20,7,8,0,60,61,375,536,91,28,5,6,33,3,3,90,1,3,2,0,308,9,91,31,4,21,53,7,5,82,0,4,2,10,92,82,12,9,2
20030718SFNCOL0,SFN,96,COL,1,7,20,13,103,89,132,11,5,51,61,20,8,0,528,213,8,1,2,1,1,0,5,7,22,34,6,3,0,0,4,0,0,3,0,0,0,0,333,6,93,35,3,33,52,8,6,101,0,2,7,10,94,97,4,5,1
20030828NYACHA0,CHA,134,NYA,0,-2,20,12,116,85,124,2,2,24,4,20,7,0,522,164,8,2,3,1,0,0,7,7,39,61,7,4,0,1,13,0,0,10,0,0,0,0,360,5,114,39,3,40,48,1,5,107,0,5,4,16,112,121,9,2,1
20030430TORTEX0,TOR,28,TEX,1,-8,20,6,111,138,148,1,0,11,16,20,11,0,516,187,22,3,20,6,10,0,91,82,395,595,97,23,3,26,52,10,2,77,1,7,0,0,352,6,120,54,2,17,64,5,6,125,0,0,4,19,103,94,4,4,0
20030412FLOATL0,ATL,12,FLO,0,-7,11,4,46,74,94,5,3,33,35,11,9,0,293,113,15,0,20,9,7,0,52,55,399,567,85,18,6,7,56,1,3,80,0,3,0,0,320,7,123,37,2,26,52,4,4,117,0,9,5,12,92,89,9,1,0
20030421BOSTOR0,TOR,20,BOS,0,5,19,6,95,119,140,6,2,35,37,19,15,0,501,191,21,3,20,8,5,0,46,49,408,535,67,24,3,12,25,3,1,86,1,3,0,0,345,5,111,46,3,15,73,5,6,148,0,0,8,17,91,86,3,4,0
20030831BOSNYA0,BOS,136,NYA,1,-4,20,11,115,95,155,15,7,84,80,20,5,0,534,214,9,2,20,5,4,0,66,57,360,517,73,22,3,14,44,4,0,108,0,5,0,0,353,8,108,39,3,29,66,5,3,121,0,1,6,10,100,107,3,3,1
20030517SLNCHN0,CHN,42,SLN,0,1,20,11,94,85,144,3,1,10,15,20,6,0,561,225,16,0,20,9,6,0,44,39,394,542,71,25,3,10,35,8,1,155,0,3,1,0,369,7,131,27,5,21,52,7,6,116,0,7,6,21,85,79,9,6,2
20030909ARILAN0,ARI,145,LAN,1,-3,20,8,89,96,141,13,6,27,47,20,6,0,542,195,13,2,20,9,8,0,63,56,394,555,81,33,1,17,28,9,3,146,1,2,0,0,320,5,102,36,7,15,61,7,6,147,0,4,6,14,80,82,10,0,1
20030523HOUCHN0,CHN,47,HOU,0,-2,20,11,80,76,147,0,0,0,0,20,5,0,558,223,16,0,20,9,6,0,41,36,401,548,73,24,3,10,33,8,1,156,0,3,1,0,339,11,127,34,4,13,59,6,7,128,0,6,6,18,76,74,10,6,4
20030610OAKATL0,ATL,62,OAK,0,-1,20,14,130,92,139,0,0,0,0,20,6,0,537,226,12,0,20,10,6,0,62,54,352,498,83,27,4,14,20,2,6,73,0,2,0,0,379,3,125,43,6,47,60,4,7,92,0,1,5,15,132,124,10,3,0
20030807TBAKCA0,TBA,113,KCA,1,1,20,11,118,116,131,3,1,17,18,20,7,0,528,166,15,1,20,4,4,0,72,84,330,497,70,36,4,15,49,1,1,71,0,7,1,0,361,8,135,43,2,22,52,4,6,119,0,3,5,14,111,112,25,5,3
20030409FLONYN0,NYN,8,FLO,0,-1,7,4,25,33,46,1,1,4,2,7,1,0,189,76,6,0,20,8,7,0,46,45,347,482,84,13,2,13,41,0,0,79,0,3,2,0,312,9,95,31,2,22,61,4,5,130,0,8,4,19,76,73,10,4,2
20030403SLNMIL0,MIL,3,SLN,0,-2,2,0,9,18,15,2,0,9,18,2,3,0,48,17,2,1,12,2,7,0,34,30,191,289,49,10,3,11,29,1,0,44,0,2,1,0,330,5,98,35,4,12,56,3,4,108,0,1,1,13,67,38,16,5,1
20030629PITCOL0,PIT,78,COL,1,9,20,9,104,116,169,2,1,9,8,20,8,1,552,236,16,2,20,6,9,0,58,57,380,547,89,30,4,11,32,5,5,64,0,4,1,0,325,8,105,32,5,14,59,10,12,83,0,13,8,12,82,75,6,5,1
20030701ANATEX0,ANA,81,TEX,1,2,20,9,70,80,127,8,3,47,43,20,6,0,525,174,17,1,20,8,10,0,55,55,405,562,70,31,3,20,29,6,2,70,0,6,0,0,384,5,118,25,4,25,48,5,13,91,0,3,4,15,84,76,12,5,0
20030816BALNYA0,NYA,121,BAL,0,1,20,11,103,90,146,6,4,30,28,20,6,1,533,198,13,3,2,0,0,0,7,7,25,40,9,2,0,0,5,0,0,9,0,0,0,0,368,5,110,33,1,24,69,6,12,124,2,8,5,25,100,80,18,7,0
20030905ATLPIT1,PIT,138,ATL,0,-1,20,9,96,100,163,5,1,27,42,20,2,0,524,226,10,0,20,4,8,0,64,68,318,489,62,22,3,20,67,3,3,118,1,6,0,0,336,7,106,40,5,24,48,5,16,87,1,7,5,14,87,85,6,3,4
20030628TORMON0,MON,80,TOR,0,2,20,10,92,96,139,4,1,19,23,20,11,1,536,204,13,1,11,4,3,0,22,20,203,283,37,12,2,8,21,4,1,40,0,1,0,0,330,11,106,35,4,16,57,5,4,91,0,5,9,15,84,70,16,4,1
20030911NYADET0,DET,145,NYA,0,-3,20,6,89,136,113,5,1,20,37,20,6,0,533,235,14,1,20,3,11,0,62,65,366,527,104,32,3,8,31,2,6,31,0,0,1,0,375,4,121,14,3,24,44,5,6,122,1,2,3,22,81,73,13,6,0
20030730FLOARI0,FLO,108,ARI,1,2,20,14,97,83,157,6,4,20,25,20,5,0,537,208,13,0,15,9,2,0,24,26,271,368,54,20,3,4,30,1,0,85,0,6,4,0,328,6,117,37,3,16,65,8,7,105,0,16,7,10,89,87,16,5,2
20030723SDNSLN0,SLN,101,SDN,0,4,20,8,88,102,140,5,3,22,18,20,5,0,531,193,14,0,20,6,6,0,75,76,371,553,92,36,5,21,38,1,1,68,0,3,0,0,352,9,108,24,4,22,62,4,7,96,0,17,4,18,85,82,17,6,2
20030903MILCIN0,CIN,139,MIL,0,-3,20,8,66,96,136,17,8,88,96,20,4,0,534,211,11,0,5,1,1,0,8,8,82,112,18,6,1,3,4,1,2,23,0,0,0,0,203,5,58,17,0,15,30,3,4,111,0,1,2,6,36,48,4,2,1
20030403TBABOS0,TBA,4,BOS,1,-9,3,1,19,20,31,3,1,19,20,3,3,0,102,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,7,115,38,2,15,38,9,5,93,0,4,5,21,73,80,7,3,0
20030813PITSLN0,PIT,118,SLN,1,1,20,10,113,125,159,12,5,65,72,20,11,0,533,242,12,3,14,2,6,0,35,35,227,317,54,16,0,9,7,1,9,36,0,3,2,0,328,5,93,31,9,20,57,5,13,103,0,9,5,11,81,82,6,4,0
20030828COLSFN0,COL,136,SFN,1,5,20,7,91,113,128,16,6,73,80,20,6,0,528,243,17,1,20,7,9,0,65,62,343,513,75,31,4,13,56,4,5,56,0,7,2,0,355,11,97,37,3,21,66,8,5,107,0,6,3,17,85,78,7,5,0
20030525OAKKCA0,KCA,48,OAK,0,-1,20,8,90,120,131,2,1,4,5,20,4,0,545,221,12,2,20,1,6,0,65,64,331,492,71,32,3,21,37,1,2,76,0,5,1,0,398,9,113,23,2,23,65,3,8,111,0,5,4,20,83,80,14,8,0
20030524SEAMIN0,SEA,48,MIN,1,-5,20,14,121,86,144,1,1,5,2,20,5,0,522,181,11,2,20,7,6,0,54,54,379,538,81,25,0,17,43,4,1,87,0,5,0,0,347,8,134,42,8,25,73,2,4,114,0,4,8,19,119,123,11,5,1
20030905SDNHOU0,SDN,140,HOU,1,-1,20,11,102,97,161,3,2,16,13,20,3,0,522,189,9,2,20,7,7,0,55,54,345,506,75,26,2,13,39,6,4,88,1,0,1,0,304,5,122,33,6,15,58,2,8,98,0,5,2,16,79,85,6,2,1
20030903SFNCOL0,COL,141,SFN,0,-1,20,5,73,105,129,18,7,80,83,20,7,0,516,245,16,0,20,8,9,0,65,62,352,523,79,30,4,13,56,4,5,65,0,7,2,0,334,9,88,38,3,20,61,7,5,118,0,7,2,17,79,74,7,5,0
20030624ARIHOU0,HOU,77,ARI,0,-7,20,12,117,78,136,4,1,13,16,20,8,0,538,183,18,0,20,4,8,0,51,51,319,472,74,30,4,13,39,1,3,70,0,0,0,0,347,2,97,42,4,24,45,7,11,122,0,11,7,11,92,90,3,1,0
20030402ANATEX0,TEX,3,ANA,0,-6,2,1,6,13,18,2,1,6,13,2,0,0,51,21,0,0,20,3,11,0,79,67,356,531,78,35,3,22,24,0,7,63,0,2,1,0,303,6,80,21,3,21,44,5,4,97,0,4,3,13,70,66,6,0,0
20030623BOSDET0,DET,73,BOS,0,-2,20,5,79,109,135,0,0,0,0,20,9,1,555,243,20,2,14,2,10,0,48,46,236,346,55,23,4,8,27,1,1,61,2,8,0,0,334,9,118,26,5,22,42,3,6,121,0,5,8,13,75,68,19,7,0
20030707HOUCIN0,CIN,87,HOU,0,-6,20,6,75,107,143,3,1,7,9,20,7,0,534,221,16,4,20,5,5,0,77,82,357,543,83,29,2,14,63,4,3,79,0,2,0,0,324,4,117,35,2,16,47,5,12,128,0,15,3,18,80,75,9,2,0
20030528TBATEX0,TEX,51,TBA,0,-2,20,10,114,132,127,4,4,27,19,20,7,0,537,197,9,2,10,2,4,0,32,34,153,227,47,13,2,3,15,0,1,38,1,2,0,0,351,7,124,41,3,29,58,3,10,122,0,2,6,20,112,111,8,3,0
20030815NYNCOL0,NYN,120,COL,1,5,20,8,86,96,133,3,1,22,21,20,4,0,525,173,11,0,20,6,10,0,59,64,337,489,89,19,4,18,40,1,4,46,0,1,0,0,338,6,130,45,3,15,54,5,9,90,0,11,6,20,99,89,14,1,1
20030530FLOCIN0,CIN,54,FLO,0,1,20,10,102,122,131,3,0,10,19,20,4,0,542,217,15,2,20,5,9,0,81,76,347,533,95,31,3,24,33,8,3,56,1,1,0,0,319,4,82,24,2,28,60,5,7,145,0,3,5,10,77,82,8,3,3
20030911CHAMIN0,MIN,146,CHA,0,3,20,13,106,84,145,15,6,65,67,20,5,0,532,180,8,1,20,6,7,0,66,67,389,539,92,31,4,18,15,4,1,73,0,0,2,0,342,8,142,37,5,8,58,5,11,115,0,4,12,13,93,96,6,2,4
20030920LANSFN0,SFN,153,LAN,0,6,20,14,97,78,146,13,9,44,52,20,4,0,550,187,10,2,20,6,5,0,55,63,321,462,92,25,2,12,32,1,1,36,0,0,1,0,345,5,112,28,2,24,74,14,1,113,0,6,5,14,96,84,3,4,3
20030810CLEANA0,CLE,118,ANA,1,2,20,8,78,89,117,8,2,18,44,20,10,0,543,220,12,2,20,9,6,0,57,53,392,551,85,25,3,11,43,4,1,86,2,4,0,0,311,3,92,35,2,20,27,3,5,142,0,7,1,3,66,73,8,5,0
20030725SEATEX0,TEX,102,SEA,0,-6,20,9,102,124,137,9,4,39,47,20,11,3,525,193,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,7,119,29,3,28,36,8,6,117,0,1,10,12,91,89,7,1,1
20030419KCADET0,DET,16,KCA,0,-7,15,1,29,80,86,3,0,11,17,15,10,1,390,148,7,1,2,0,1,0,4,3,37,51,9,1,1,1,3,1,0,9,0,0,0,0,338,7,85,22,2,7,45,0,4,132,0,4,4,15,34,41,6,9,0
20030801SEACHA0,SEA,109,CHA,1,-11,20,10,105,90,150,6,5,42,14,20,2,0,532,203,7,1,20,8,9,0,72,71,374,543,86,26,1,19,37,8,1,80,0,6,0,0,365,5,129,27,4,26,62,1,8,116,0,1,5,16,96,104,12,1,0
20030617NYATBA2,NYA,70,TBA,1,8,20,11,107,97,147,6,3,35,30,20,8,0,551,187,19,0,20,14,3,0,51,52,432,588,94,35,2,14,11,6,1,84,0,2,0,0,371,8,99,41,1,32,68,6,4,140,0,3,4,13,101,99,11,3,0
20030622FLOTBA0,TBA,73,FLO,0,-1,20,4,78,105,142,2,0,1,5,20,18,0,522,208,20,0,7,3,2,0,13,14,126,177,13,8,1,4,22,4,1,36,1,0,0,0,331,7,108,33,4,9,33,7,5,119,0,3,5,17,73,62,20,4,4
20030902TEXKCA0,KCA,136,TEX,0,-1,20,9,103,118,139,7,6,56,21,20,3,0,528,197,8,1,8,1,2,0,33,35,113,182,27,11,0,6,28,2,1,30,0,4,0,0,346,12,139,40,6,15,38,4,7,120,0,7,9,19,92,101,7,1,0
20030724CLEDET0,DET,100,CLE,0,3,20,8,78,101,127,11,2,35,65,20,5,0,519,212,18,2,20,4,9,0,52,55,348,497,98,24,2,11,35,0,2,22,0,1,3,0,345,4,94,33,11,21,40,4,6,141,0,6,3,15,76,63,8,10,0
20030626NYNFLO0,NYN,76,FLO,1,-5,20,9,97,100,115,12,6,53,44,20,7,1,534,221,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,5,101,27,2,17,38,6,7,91,0,3,3,10,83,78,6,5,1
20030811TBABAL0,BAL,117,TBA,0,-1,20,11,101,90,119,13,6,68,67,20,6,0,526,190,11,0,17,4,10,0,63,65,306,452,68,24,4,18,41,1,0,61,1,1,1,0,334,6,124,29,4,14,28,2,6,114,0,5,4,14,84,78,9,4,2
20030722CHACLE0,CLE,100,CHA,0,-3,20,9,99,101,118,15,8,76,71,20,13,0,525,204,13,0,20,8,7,0,65,58,354,500,79,23,2,17,32,6,2,65,2,7,6,0,348,4,119,32,4,17,51,6,9,130,0,3,6,22,86,81,9,12,2
20030805HOUNYN0,NYN,112,HOU,0,9,20,6,87,114,141,3,2,13,12,20,7,0,529,191,16,1,20,10,5,0,61,62,348,535,85,26,1,11,64,7,9,87,1,4,0,0,340,9,114,32,4,15,47,3,7,116,0,8,4,22,84,70,12,2,0
20030926ANATEX0,ANA,160,TEX,1,2,20,8,59,95,133,16,7,100,94,20,9,0,525,182,14,2,20,6,8,0,56,57,293,443,76,17,3,10,46,10,1,40,0,3,3,0,340,2,97,31,3,13,55,10,5,99,0,5,4,12,65,61,14,8,2
20030406TEXSEA0,TEX,6,SEA,1,-9,5,2,23,34,40,2,1,12,10,5,2,0,129,49,2,0,20,7,6,0,67,67,366,556,78,27,3,15,69,13,2,100,0,8,0,0,306,8,115,29,3,26,65,9,4,124,0,3,4,10,96,96,3,0,2
20030705TBACHA0,CHA,86,TBA,0,-1,20,13,97,70,132,1,0,3,4,20,5,0,551,208,12,3,20,12,5,0,43,45,397,537,84,22,3,8,32,5,0,102,0,1,1,0,340,11,104,33,2,23,69,3,5,145,0,7,3,7,89,78,14,4,1
20030926NYABAL2,NYA,161,BAL,1,-1,20,15,123,59,145,17,11,94,57,20,11,0,523,198,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,7,58,23,1,12,26,0,3,73,0,1,1,7,50,48,2,0,1
20030721PHINYN0,NYN,98,PHI,0,2,20,6,84,122,134,10,5,41,55,20,9,0,529,214,18,1,4,0,2,0,20,17,64,98,13,6,1,5,8,0,1,11,0,2,0,0,304,10,102,32,3,11,40,3,5,86,0,9,7,11,60,66,9,7,2
20030404NYNMON0,NYN,4,MON,1,4,3,1,9,22,19,0,0,0,0,3,0,0,81,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,7,102,29,0,18,54,4,10,122,0,4,3,13,78,69,12,3,2
