gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20050616CINATL0,ATL,66,CIN,0,3,30,12,118,138,188,0,0,0,0,30,9,0,775,347,11,1,14,5,5,0,37,33,277,391,70,19,2,4,26,0,4,67,1,1,1,0,450,17,130,40,6,24,61,4,8,171,0,6,10,17,107,100,27,4,0
20050704NYABAL0,BAL,82,NYA,0,-5,30,13,134,150,188,8,6,56,36,30,5,0,779,318,8,4,22,7,6,0,57,53,416,576,87,19,4,18,43,3,0,95,1,1,0,0,547,9,161,57,5,40,83,7,9,141,0,7,9,31,132,123,15,8,2
20050723DETMIN1,MIN,96,DET,0,-1,30,14,123,137,214,10,5,56,57,30,11,2,804,343,16,4,30,12,4,0,79,80,606,811,174,35,2,23,20,1,2,70,0,3,0,0,567,7,168,62,7,16,89,8,12,197,0,4,10,19,124,109,24,12,5
20050819SLNSFN0,SFN,121,SLN,0,-1,30,14,100,126,205,3,1,6,7,30,8,0,804,283,14,2,19,6,7,0,59,59,293,450,68,33,1,13,45,1,2,61,1,4,0,0,494,6,178,55,4,24,68,3,10,164,0,10,6,26,113,102,11,3,1
20050517COLSFN0,SFN,38,COL,0,-5,30,14,129,149,211,6,5,50,31,30,10,0,813,340,17,1,21,7,4,0,58,59,387,543,76,25,4,16,40,1,2,103,0,2,0,0,523,9,166,47,3,23,87,5,7,119,0,11,13,30,120,134,9,5,2
20050722ARIATL0,ARI,98,ATL,1,1,30,11,112,156,233,0,0,0,0,30,18,2,792,353,18,3,24,7,9,0,78,74,340,514,61,33,3,27,45,6,9,86,0,5,0,0,522,10,166,46,3,26,94,5,11,159,0,15,6,19,105,98,8,1,0
20050731ATLPIT0,ATL,105,PIT,1,1,30,20,139,98,196,5,3,15,15,30,3,0,803,362,14,0,22,11,5,0,49,45,463,627,100,26,2,10,35,0,4,114,1,1,1,0,419,6,139,48,8,35,78,12,3,166,0,13,6,18,114,125,13,5,2
20050607LANDET0,DET,56,LAN,0,4,30,14,112,136,193,1,0,3,5,30,25,1,807,324,28,1,30,9,10,0,106,95,541,792,142,33,4,25,60,3,2,111,2,5,2,0,496,10,170,50,12,20,53,7,5,159,0,2,5,20,104,96,14,8,4
20050913TBANYA0,NYA,143,TBA,0,14,30,20,152,127,214,16,5,98,102,30,5,0,806,287,14,1,30,15,5,0,69,73,524,733,121,30,2,13,56,7,4,139,0,6,1,0,497,11,178,39,3,38,99,9,8,183,0,6,6,20,146,134,8,8,1
20050425PITHOU0,PIT,19,HOU,1,2,18,6,53,97,133,0,0,0,0,18,7,0,478,176,12,5,30,10,12,0,77,74,568,795,86,28,8,26,90,8,2,228,0,4,0,0,428,6,135,39,6,14,84,5,10,181,0,14,2,20,82,72,8,7,0
20050826SEACHA0,SEA,127,CHA,1,-2,30,12,138,158,181,6,2,17,21,30,7,0,798,295,12,4,4,2,1,0,5,4,87,107,16,0,0,0,4,1,0,30,0,1,0,0,525,10,160,45,6,30,63,9,8,169,0,4,6,16,128,121,16,11,2
20050912TORBOS0,BOS,143,TOR,0,1,30,18,179,154,206,11,3,47,79,30,14,0,802,285,25,3,30,13,8,0,97,90,563,797,114,55,7,19,36,16,3,96,1,7,1,0,534,13,183,74,1,38,96,7,7,184,0,2,13,26,188,160,6,2,1
20050627BOSCLE0,CLE,74,BOS,0,7,30,19,156,120,202,3,0,15,24,30,6,0,845,317,17,0,30,7,9,0,88,84,496,737,116,43,3,16,59,8,3,150,0,4,0,0,525,13,185,67,7,41,90,5,13,182,0,5,13,32,160,156,14,9,2
20050810MILSLN0,SLN,114,MIL,0,3,30,19,145,112,206,12,9,64,44,30,11,0,826,386,14,1,30,15,11,0,98,89,529,784,136,41,3,26,58,8,0,91,1,7,0,0,489,8,164,46,5,18,73,8,8,129,0,13,4,21,111,107,11,5,2
20050924CINPHI0,PHI,155,CIN,0,-1,30,17,183,131,240,5,3,36,34,30,11,0,799,283,21,2,4,1,1,0,5,6,52,73,9,6,1,1,5,1,1,12,0,0,0,0,456,6,167,62,6,39,109,13,11,201,0,3,4,13,153,142,20,3,2
20050925CHNHOU0,HOU,157,CHN,0,-1,30,18,129,106,213,11,5,53,40,30,5,0,798,320,12,1,30,17,9,0,61,56,610,808,122,36,4,15,41,3,0,158,0,1,1,0,515,14,171,40,4,36,82,9,10,182,0,20,8,22,130,123,15,4,0
20050513LANATL0,LAN,35,ATL,1,3,30,17,152,149,228,0,0,0,0,30,10,0,798,339,21,1,30,14,8,0,87,89,578,824,129,47,5,17,45,12,8,119,0,7,1,0,432,8,153,41,3,31,79,3,17,138,0,10,11,14,131,122,9,5,0
20050521TORWAS0,TOR,43,WAS,1,7,30,14,135,141,215,1,1,6,1,30,6,1,796,339,15,2,30,14,10,0,86,86,606,834,155,27,0,20,47,4,3,142,3,4,0,0,476,9,157,44,8,16,69,6,10,141,0,3,11,22,116,97,17,5,1
20050411MILPIT0,MIL,6,PIT,1,4,5,3,30,17,43,2,2,19,4,5,0,0,148,45,2,1,30,12,10,0,62,63,556,781,121,33,4,11,64,7,2,149,1,3,1,0,434,6,144,52,1,30,95,5,18,212,1,9,5,19,125,110,14,6,1
20050704SFNCIN0,CIN,83,SFN,0,1,30,10,157,195,204,0,0,0,0,30,12,0,771,290,16,3,3,0,3,0,12,13,47,74,12,6,0,4,3,2,2,8,0,2,0,0,393,8,153,41,4,41,64,1,8,177,0,3,7,19,137,140,2,2,4
20050809SDNNYN0,NYN,112,SDN,0,-5,30,17,152,110,198,3,3,22,4,30,9,0,810,329,20,1,30,15,8,0,74,73,622,823,96,31,5,19,50,7,1,220,0,5,1,0,552,12,180,48,6,27,75,8,5,156,0,9,8,14,130,133,36,5,4
20050630BALCLE0,CLE,77,BAL,0,6,30,20,167,120,204,0,0,0,0,30,6,0,827,283,14,0,30,12,13,0,88,85,575,796,131,39,2,16,50,5,0,106,0,4,3,0,540,15,188,72,7,44,88,4,11,197,0,4,13,27,171,165,12,9,1
20050829BOSTBA0,TBA,132,BOS,0,-4,30,19,163,151,196,12,4,40,71,30,19,2,798,266,22,3,11,5,5,0,37,36,193,280,30,14,1,10,34,3,0,58,0,1,0,0,564,8,199,62,11,37,64,4,11,159,0,3,11,24,154,154,21,7,3
20050816SEAKCA0,KCA,118,SEA,0,-1,30,8,123,203,182,7,2,21,44,30,18,8,775,298,29,0,30,5,16,0,93,97,500,739,138,34,6,20,46,11,0,110,2,4,3,0,530,10,175,62,7,25,50,6,10,181,0,4,10,32,117,129,10,5,6
20050429ATLSLN0,ATL,23,SLN,1,-1,22,13,90,70,145,0,0,0,0,22,3,0,600,230,12,2,30,14,6,0,83,75,635,875,152,41,6,10,46,12,3,119,1,4,2,0,477,7,148,45,7,15,66,3,8,170,0,2,12,18,99,100,22,10,0
20050717SLNHOU0,HOU,91,SLN,0,-3,30,19,148,111,215,10,2,39,50,30,15,0,796,306,20,3,30,13,4,0,51,49,600,795,108,27,2,8,57,2,2,189,1,3,2,0,554,7,179,59,6,26,90,8,18,134,0,13,5,17,142,133,21,8,0
20050925ARISDN0,SDN,155,ARI,0,-1,30,16,121,140,223,18,9,93,87,30,20,0,799,272,34,3,30,9,13,0,97,96,505,742,116,43,7,24,53,4,1,112,1,3,2,0,424,7,143,42,4,14,78,7,11,124,0,8,9,17,89,94,10,6,2
20050520BOSATL0,ATL,41,BOS,0,-1,30,17,147,101,194,0,0,0,0,30,6,0,792,328,22,1,30,13,8,0,90,81,610,869,156,47,6,10,49,10,4,119,1,3,2,0,541,15,170,74,4,32,94,9,4,189,0,0,10,24,148,153,15,6,2
20050504TBANYA0,TBA,28,NYA,1,3,27,9,124,170,186,4,2,27,31,27,14,0,702,225,24,2,23,6,14,0,88,96,330,509,79,27,1,25,55,4,1,67,0,3,3,0,462,3,165,49,6,15,48,3,12,184,0,6,6,16,97,113,22,4,1
20050626OAKSFN0,SFN,74,OAK,0,-16,30,9,137,175,197,5,2,16,21,30,8,0,792,319,17,0,30,12,11,0,86,85,591,815,115,43,5,20,53,2,6,120,0,7,1,0,537,14,194,53,1,30,69,6,10,144,0,9,5,29,138,118,11,8,4
20050805DETCLE0,CLE,110,DET,0,3,30,14,138,137,218,9,4,37,46,30,13,0,785,295,15,1,30,10,14,0,105,105,552,795,125,41,1,23,64,9,2,139,1,5,0,0,491,6,190,72,3,37,89,3,10,215,0,8,11,27,157,157,10,6,1
20050906DETCLE0,CLE,138,DET,0,5,30,20,166,117,204,15,9,71,71,30,10,0,801,289,19,0,30,17,4,0,80,80,556,776,113,45,3,20,49,1,1,142,0,4,1,0,520,16,188,73,5,40,80,6,8,198,0,9,9,23,163,157,13,6,4
20051001PITMIL0,MIL,161,PIT,0,-4,30,17,145,127,219,14,9,74,55,30,11,0,812,247,24,0,30,11,10,0,83,82,526,757,117,41,5,24,46,4,5,92,0,8,1,0,448,6,160,55,7,31,90,17,9,209,0,5,9,17,122,115,11,6,5
20050410ARILAN0,ARI,6,LAN,1,1,5,2,36,43,40,2,0,17,20,5,7,0,141,50,4,0,30,14,6,0,72,81,555,801,118,29,1,21,96,3,5,125,1,3,1,0,535,6,162,44,1,31,101,6,5,180,0,19,5,16,135,94,13,8,3
20050921ANATEX0,TEX,152,ANA,0,-1,30,18,160,150,183,14,4,69,87,30,16,0,807,338,26,1,6,4,1,0,12,12,105,151,22,9,1,1,14,1,0,13,0,1,2,0,509,12,138,58,3,45,69,6,6,146,1,4,9,21,132,134,12,1,0
20050502LANWAS0,LAN,25,WAS,1,-4,24,16,128,100,183,0,0,0,0,24,6,0,645,278,16,0,10,2,6,0,36,36,141,228,43,8,2,9,28,2,0,13,0,2,0,0,452,10,149,40,7,30,115,5,12,175,0,5,12,17,135,115,10,10,1
20050519PHISLN0,SLN,40,PHI,0,-3,30,20,169,115,238,5,2,27,39,30,14,0,801,327,20,0,30,17,5,0,75,73,582,814,131,31,1,27,58,9,0,134,0,7,3,0,521,13,185,62,7,33,88,9,9,160,0,9,5,27,154,140,9,7,0
20050404PHIWAS0,WAS,1,PHI,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,13,0,77,91,666,918,134,41,4,23,64,9,9,161,0,1,1,0,524,12,165,61,6,38,79,13,9,181,0,19,6,19,133,148,7,5,0
20050612COLDET0,DET,60,COL,0,-4,30,15,118,138,197,2,1,6,6,30,24,1,804,326,25,1,30,9,10,0,108,97,533,788,140,34,5,26,63,3,2,108,2,6,2,0,445,8,151,36,5,26,60,8,9,137,0,4,5,17,103,97,13,5,2
20050918CHNSLN0,CHN,150,SLN,1,3,30,16,127,113,214,15,9,58,53,30,6,0,807,313,14,2,30,13,5,0,75,72,603,814,99,31,0,17,78,7,3,189,0,6,4,0,510,8,183,54,8,37,66,12,2,142,1,14,6,25,118,116,11,3,3
20050608LANDET0,LAN,59,DET,1,2,30,12,134,168,213,2,1,9,11,30,9,0,792,331,18,4,30,13,10,0,93,96,582,828,126,48,3,24,47,12,4,124,0,4,1,0,471,9,167,49,5,29,79,3,12,189,0,11,7,22,127,130,7,8,0
20050703KCAANA0,KCA,80,ANA,1,-5,30,13,137,162,205,8,2,35,53,30,9,0,789,305,21,1,30,7,14,0,92,95,506,739,125,39,4,28,36,13,0,113,1,3,3,0,538,10,211,58,9,19,58,4,10,175,0,9,9,22,133,113,14,6,3
20050924CHNHOU0,CHN,155,HOU,1,-5,30,16,129,114,207,10,6,37,45,30,7,0,809,320,12,2,30,14,5,0,76,71,616,827,101,32,0,17,75,8,3,182,0,6,4,0,522,8,175,61,7,36,67,14,5,151,1,14,8,27,117,117,13,9,2
20050617DETSFN0,DET,64,SFN,1,-4,30,15,118,141,191,0,0,0,0,30,23,2,804,328,26,1,30,8,11,0,109,100,531,785,143,35,5,26,60,4,2,111,1,6,2,0,487,8,170,49,8,24,53,7,12,163,0,2,7,25,125,109,19,5,1
20050529SLNWAS0,SLN,49,WAS,1,-1,30,19,166,132,214,2,2,9,4,30,19,0,801,338,21,1,30,17,6,0,81,76,595,820,133,37,2,18,45,5,2,178,0,6,1,0,514,15,189,58,5,30,75,9,8,169,0,18,7,22,148,146,11,8,3
20050809NYACHA0,NYA,111,CHA,1,-1,30,19,175,154,211,1,1,3,2,30,8,1,792,289,14,2,14,1,7,0,35,35,251,368,49,23,1,7,35,8,3,47,1,3,3,0,555,12,175,43,3,57,98,4,19,180,0,4,5,30,168,153,12,7,3
20050517HOUARI0,ARI,40,HOU,0,-3,30,17,121,142,223,0,0,0,0,30,5,0,820,339,11,1,30,13,8,0,101,104,545,789,125,36,7,28,48,12,3,151,2,10,2,0,506,9,155,55,3,26,94,12,8,162,0,9,9,18,121,117,13,6,1
20050808SEAMIN0,MIN,112,SEA,0,-1,30,11,122,139,201,3,2,13,10,30,16,2,792,338,20,4,30,11,6,0,82,79,604,806,162,39,2,25,15,1,3,74,0,2,0,0,567,9,166,47,7,26,85,10,10,192,0,4,6,21,127,108,11,7,3
20050414MINDET0,DET,9,MIN,0,-6,8,3,48,37,54,2,0,8,13,8,3,0,211,87,6,0,30,11,10,0,105,101,543,783,136,33,3,28,51,4,1,129,2,5,4,0,520,12,184,48,10,48,78,4,10,207,0,4,9,24,167,163,11,5,1
20050429BALTBA0,TBA,23,BAL,0,-5,22,8,102,141,154,3,1,19,19,22,10,0,576,186,20,2,22,6,13,0,83,91,311,481,75,26,1,22,54,4,1,64,0,3,3,0,461,5,165,47,7,17,46,4,13,188,0,7,9,17,102,110,19,3,1
20050407BALOAK0,BAL,3,OAK,1,-4,2,1,4,9,14,2,1,4,9,2,0,0,54,22,1,0,26,6,10,0,77,70,400,617,100,31,3,13,69,7,1,119,2,7,0,0,536,11,194,54,6,41,84,6,9,207,0,9,8,20,158,167,10,1,2
20050830HOUCIN0,CIN,132,HOU,0,-3,30,20,173,119,215,14,4,54,69,30,14,3,807,302,22,1,30,10,11,0,104,100,519,754,126,44,5,34,48,8,1,90,1,4,9,0,464,7,156,62,2,48,85,11,12,218,0,4,8,17,155,149,9,2,4
20050422NYATEX0,TEX,18,NYA,0,2,17,8,85,96,129,0,0,0,0,17,7,0,460,186,11,1,10,4,3,0,32,30,148,225,41,7,1,7,14,3,1,38,0,2,1,0,544,14,169,56,9,31,106,8,6,206,0,1,7,14,143,141,15,4,2
20050709TBADET0,DET,85,TBA,0,-1,30,15,133,121,206,5,4,25,20,30,11,1,798,327,19,2,30,6,14,0,104,100,537,780,151,35,5,20,50,5,2,96,1,11,4,0,543,11,178,61,7,27,53,6,11,207,0,6,5,19,124,116,23,6,2
20050715SLNHOU0,SLN,89,HOU,1,1,30,18,137,100,190,8,6,42,34,30,13,0,795,356,13,5,30,13,10,0,110,107,554,805,130,50,3,26,68,10,2,100,0,7,2,0,524,5,169,40,3,32,85,7,14,142,0,4,4,24,125,126,27,9,2
20050516NYNCIN0,CIN,38,NYN,0,-7,30,11,144,188,222,3,3,22,12,30,13,0,797,297,21,1,30,8,10,0,101,102,546,803,129,39,3,28,60,7,6,123,0,6,0,0,475,5,148,69,2,25,114,10,19,240,0,10,6,22,129,113,14,6,2
20050729OAKDET0,OAK,102,DET,1,4,30,24,184,103,224,0,0,0,0,30,8,0,831,313,13,0,30,16,6,0,64,68,581,782,105,28,2,15,67,3,3,162,0,8,1,0,574,12,206,72,4,35,105,5,6,147,0,3,12,32,180,165,5,4,1
20050812CHNSLN0,CHN,116,SLN,1,3,30,14,137,137,216,6,4,29,20,30,10,0,804,299,26,3,30,12,6,0,73,67,591,816,113,30,1,14,79,11,4,171,1,7,3,0,574,7,153,69,4,35,81,16,5,162,0,10,6,19,131,124,15,2,2
20050406CHACLE0,CLE,2,CHA,0,-1,1,0,0,1,1,1,0,0,1,1,0,0,24,16,1,0,25,9,6,0,79,76,423,628,98,41,2,14,46,7,5,125,0,4,0,0,475,7,132,43,10,36,90,4,15,184,0,1,7,21,116,139,8,5,3
20050529TBASEA0,SEA,49,TBA,0,1,30,11,119,143,201,2,1,7,7,30,5,0,779,272,17,2,28,8,14,0,104,102,554,795,129,36,3,29,58,6,2,135,0,7,0,0,527,13,158,56,7,24,77,10,7,187,0,6,7,14,124,111,24,7,0
20050623NYATBA0,NYA,72,TBA,1,-5,30,16,153,137,248,9,3,68,65,30,10,0,786,328,19,1,8,4,2,0,24,22,156,215,36,7,1,2,12,2,2,20,0,0,1,0,518,15,183,59,4,43,129,12,14,170,0,1,4,28,156,175,10,1,1
20050923ANATBA0,ANA,153,TBA,1,2,30,17,122,117,210,6,2,31,34,30,3,0,811,289,15,2,30,12,11,0,91,87,594,817,135,45,7,22,28,7,1,96,0,2,2,0,575,10,195,41,2,24,73,12,7,143,0,12,6,25,124,115,30,10,0
20050714CLECHA0,CHA,87,CLE,0,1,30,20,161,126,173,9,6,39,42,30,11,0,823,298,15,2,30,9,9,0,93,92,528,773,99,32,3,25,89,9,1,140,1,21,2,0,534,10,180,45,3,40,80,8,16,188,0,7,12,27,161,144,29,7,4
20050831TEXCHA0,TEX,133,CHA,1,7,30,11,149,182,199,8,5,42,43,30,15,1,787,283,22,1,2,1,0,0,3,4,27,41,6,3,1,0,6,1,0,6,0,0,1,0,588,14,170,63,3,43,89,6,5,162,1,3,7,21,151,147,12,2,1
20050411BOSNYA0,NYA,7,BOS,0,-7,6,3,31,36,53,3,2,16,12,6,7,1,162,57,4,2,28,12,9,0,85,85,512,723,128,33,4,22,41,2,1,134,0,5,0,0,546,12,192,44,4,38,120,5,13,172,0,4,14,22,160,161,18,4,3
20050502BALTOR0,BAL,25,TOR,1,-4,24,17,144,113,175,3,3,24,7,24,4,0,642,259,13,2,28,13,8,0,67,74,512,728,126,27,3,20,54,3,0,119,0,4,1,0,538,14,197,57,7,44,72,2,14,171,0,8,13,20,164,162,29,7,0
20050703DETNYA0,NYA,80,DET,0,1,30,13,151,149,245,5,4,30,22,30,12,0,786,335,19,3,10,4,3,0,33,30,195,272,44,10,1,6,15,3,2,24,0,0,1,0,540,12,185,61,5,41,107,12,10,154,0,1,6,29,148,165,6,0,0
20050904ARISFN0,ARI,138,SFN,1,-1,30,9,127,211,187,14,5,52,75,30,16,0,780,293,21,2,30,8,11,0,110,118,488,770,119,38,7,34,93,5,5,78,1,6,1,0,528,5,146,51,4,36,83,7,14,168,0,13,4,23,129,103,16,4,3
20050406HOUSLN0,HOU,2,SLN,1,3,1,0,3,7,7,1,0,3,7,1,0,0,27,14,0,0,15,6,4,0,37,36,249,346,42,21,0,8,29,0,2,79,0,4,2,0,367,12,117,36,4,23,55,6,5,120,0,10,7,17,94,91,12,5,0
20050422ANAOAK0,ANA,17,OAK,1,-1,16,9,79,69,100,3,1,12,9,16,3,0,441,155,9,1,30,13,11,0,97,99,550,799,134,40,5,21,57,7,3,145,1,13,0,0,515,7,163,50,9,33,78,3,5,179,0,5,7,17,133,139,19,6,2
20050817TBANYA0,TBA,121,NYA,1,1,30,18,154,153,209,12,8,80,80,30,17,0,795,260,25,5,30,8,12,0,116,120,481,736,140,56,5,22,45,3,4,84,3,5,0,0,548,5,170,57,5,41,69,5,12,167,0,4,12,25,137,152,13,3,1
20050617CHALAN0,CHA,66,LAN,1,6,30,17,147,138,178,0,0,0,0,30,10,0,811,273,17,2,30,15,9,0,91,83,675,896,154,32,4,22,39,2,3,130,0,0,3,0,522,8,165,56,3,43,85,4,20,202,0,8,8,19,150,145,27,12,3
20050623TORBAL0,BAL,72,TOR,0,-4,30,16,142,128,191,9,5,44,34,30,9,0,785,315,9,1,30,15,8,0,107,103,589,846,169,38,2,22,63,4,1,111,0,14,0,0,522,14,158,59,6,37,80,10,7,137,0,6,10,25,141,128,15,7,5
20050720PITHOU0,PIT,95,HOU,1,-8,30,10,108,175,203,8,4,29,45,30,12,0,781,326,20,3,30,9,8,0,87,83,550,776,115,49,4,21,47,6,8,90,2,2,1,0,464,13,125,43,3,16,62,5,14,140,0,12,5,20,86,86,6,4,1
20050824MILFLO0,FLO,126,MIL,0,-2,30,18,110,89,204,5,2,24,27,30,5,0,800,318,17,3,30,16,7,0,64,64,618,833,124,26,4,10,71,9,1,192,0,12,3,0,532,11,169,47,8,21,86,13,13,164,0,19,9,27,134,105,18,9,4
20050917FLOPHI0,FLO,149,PHI,1,-8,30,17,130,159,193,17,8,82,112,30,10,0,789,275,16,3,30,21,8,0,59,58,628,843,129,40,8,9,44,8,3,141,1,2,1,0,503,4,177,37,7,20,65,9,8,110,0,12,8,27,123,115,16,4,1
20050819CINARI0,CIN,123,ARI,1,14,30,17,160,144,202,3,2,10,7,30,13,3,801,306,20,1,30,8,14,0,96,89,467,704,113,35,3,26,56,8,4,111,0,5,0,0,468,7,130,55,2,47,94,14,11,190,0,7,11,16,146,138,8,0,3
20050708PHIWAS0,PHI,87,WAS,1,-1,30,14,132,137,211,6,3,24,23,30,4,0,798,313,13,1,5,1,1,0,3,3,80,107,7,6,0,1,14,2,1,18,1,0,0,0,459,4,163,40,6,30,67,11,7,173,0,2,3,22,128,115,23,4,0
20050421TBATEX0,TBA,16,TEX,1,1,15,5,74,97,104,1,0,10,12,15,5,0,396,130,15,2,24,6,11,0,71,74,396,592,78,40,1,16,60,11,2,71,1,3,1,0,448,6,161,52,8,22,41,4,9,184,0,7,14,20,116,123,19,2,0
20050515KCATBA0,KCA,38,TBA,1,1,30,7,109,160,180,3,2,15,13,30,8,0,783,311,23,2,30,8,15,0,77,77,540,746,109,33,4,28,30,11,3,120,2,2,1,0,456,16,137,37,6,13,56,7,9,152,0,12,3,15,95,74,11,15,3
20050525TEXKCA0,TEX,46,KCA,1,4,30,18,167,130,180,1,1,4,3,30,5,0,798,319,11,2,9,1,5,0,34,34,146,212,37,16,1,7,9,0,0,34,1,0,0,0,538,11,159,54,9,48,80,3,13,200,0,1,7,21,172,154,11,4,4
20051002TEXANA0,ANA,162,TEX,0,3,30,21,142,115,190,18,14,114,85,30,9,0,814,267,16,4,22,11,8,0,64,65,383,558,77,34,4,17,44,8,2,93,0,4,0,0,583,6,182,43,6,32,90,9,4,129,0,9,9,23,141,127,34,8,0
20050709HOULAN0,LAN,87,HOU,0,-2,30,11,103,136,203,1,0,2,3,30,19,0,780,313,24,1,30,12,10,0,93,92,582,816,121,44,3,25,43,15,4,126,0,1,3,0,461,6,153,36,4,30,55,6,11,182,0,13,3,24,100,98,9,4,2
20050629LANSDN0,LAN,78,SDN,1,2,30,11,105,134,205,11,7,41,32,30,16,0,782,306,19,1,30,12,11,0,92,92,587,817,119,44,3,26,42,12,3,128,0,3,3,0,386,6,142,39,4,24,68,3,9,168,1,9,3,20,98,85,9,4,2
20050805TORNYA0,TOR,108,NYA,1,-4,30,17,182,128,227,5,2,18,25,30,5,0,832,294,19,2,24,12,6,0,51,51,429,606,100,30,2,10,44,7,2,82,0,3,1,0,556,7,197,66,12,35,95,4,17,194,0,2,10,22,172,170,6,6,0
20050724PHISDN0,PHI,99,SDN,1,4,30,13,136,146,231,2,2,10,6,30,8,0,810,309,15,2,30,11,7,0,89,86,542,762,91,45,4,30,57,7,3,151,4,3,2,0,517,9,151,50,5,30,92,15,11,189,0,15,7,25,121,132,12,3,0
20050709HOULAN0,HOU,87,LAN,1,2,30,21,153,105,212,1,1,3,2,30,12,0,795,302,17,3,30,19,9,0,67,61,627,850,123,38,5,16,51,8,4,153,1,3,1,0,561,6,180,56,6,26,76,9,17,133,0,15,5,17,141,127,14,5,1
20050620CHAKCA0,KCA,69,CHA,0,-3,30,14,157,171,221,6,0,14,26,30,11,0,802,293,19,0,30,8,7,0,108,103,535,768,119,37,2,40,39,5,5,97,0,3,1,0,520,9,206,53,9,21,89,6,8,182,0,6,7,17,152,135,12,5,4
20050724KCATOR0,KCA,98,TOR,1,1,30,11,123,160,183,5,1,20,33,30,11,0,760,308,27,1,12,4,4,0,30,32,211,308,62,14,1,4,22,4,2,28,2,3,0,0,428,8,151,45,4,13,52,3,9,147,0,8,7,22,94,86,12,5,4
20050731OAKDET0,OAK,104,DET,1,3,30,24,192,109,213,2,2,17,9,30,5,0,831,315,12,0,22,8,6,0,52,58,358,518,91,23,3,10,41,11,4,39,0,1,1,0,603,11,203,71,3,39,103,3,6,132,0,1,13,28,185,178,3,5,1
20050827MILATL0,ATL,129,MIL,0,4,30,17,148,141,205,4,1,13,21,30,5,0,817,340,14,4,27,12,6,0,65,61,572,775,125,36,2,12,39,0,6,141,1,2,1,0,507,7,168,59,8,38,79,9,11,192,0,15,7,34,139,142,15,4,1
20050502SEAANA0,SEA,26,ANA,1,-5,25,12,110,104,160,2,1,6,9,25,9,0,662,240,13,1,30,3,17,0,102,103,581,833,127,45,6,32,54,9,1,94,3,0,5,0,532,13,185,50,3,21,84,10,6,188,0,6,5,24,136,120,23,9,1
20050504DETBOS0,DET,26,BOS,1,-1,25,12,132,114,160,2,1,11,8,25,7,0,664,255,19,0,30,10,10,0,101,96,544,788,134,33,3,28,57,5,2,124,2,4,3,0,526,15,177,47,14,30,77,7,7,179,0,9,12,27,135,144,11,5,4
20050901TORBAL0,BAL,133,TOR,0,2,30,11,114,172,202,15,7,62,66,30,14,0,798,305,21,1,7,2,2,0,23,25,100,155,22,9,2,6,16,0,3,14,1,2,0,0,521,8,179,44,3,23,45,4,14,151,0,5,3,19,103,95,12,7,2
20050708HOULAN0,HOU,86,LAN,1,1,30,20,151,106,203,0,0,0,0,30,12,0,792,299,16,3,30,14,4,0,50,48,600,795,105,26,3,8,58,3,3,193,1,4,2,0,534,9,176,59,3,33,76,7,17,160,0,9,5,18,147,139,27,8,4
20050602WASATL0,ATL,53,WAS,0,-2,30,16,153,125,190,8,3,31,32,30,9,0,783,346,18,1,18,5,8,0,50,47,331,475,79,13,2,16,40,1,6,50,2,1,2,0,389,9,109,54,2,28,71,5,6,152,0,3,8,11,118,106,5,3,1
20050804BOSKCA0,BOS,107,KCA,1,2,30,17,155,140,244,2,2,14,9,30,5,0,792,295,15,2,30,11,7,0,85,91,520,753,111,34,2,23,67,9,1,161,0,10,0,0,465,11,154,55,3,23,120,3,4,164,0,5,8,13,121,97,10,4,1
20050920KCADET1,KCA,149,DET,1,1,30,11,137,163,209,16,6,77,89,30,6,1,797,322,23,1,12,2,5,0,43,46,172,262,35,19,0,9,31,4,0,40,0,6,1,0,529,6,186,56,9,20,78,6,8,170,0,9,7,27,123,130,11,7,2
20050417MILSLN0,MIL,11,SLN,1,-1,10,5,47,33,67,2,0,3,8,10,2,0,283,90,7,1,29,11,12,0,82,83,465,687,112,34,3,17,54,8,5,114,1,2,3,0,440,7,140,51,2,33,96,5,14,197,1,9,5,17,127,117,10,8,0
20050802DETSEA0,DET,105,SEA,1,-3,30,14,143,153,219,3,1,14,19,30,12,0,784,320,17,1,30,7,13,0,105,100,545,792,163,33,6,18,49,3,1,97,1,14,6,0,561,8,206,70,4,29,73,2,12,174,0,4,15,26,138,144,12,4,1
20050421DETCHA0,DET,16,CHA,1,-1,15,6,88,75,94,1,0,1,9,15,5,0,391,165,13,0,30,10,13,0,84,90,523,749,106,28,4,20,62,7,5,157,0,7,2,0,536,15,194,48,13,35,64,4,8,179,0,8,9,26,158,148,17,4,2
20050702SDNSFN0,SDN,81,SFN,1,2,30,12,103,131,214,9,6,50,38,30,10,0,810,303,16,2,30,11,7,0,78,80,563,791,110,43,4,22,50,7,1,128,1,8,0,0,489,6,136,40,5,14,74,7,11,125,0,8,6,23,91,76,15,3,4
